 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -30.000  -12.8506   -0.4448   -0.3340   -4.5811
   -29.000  -12.8770   -0.5211   -0.4006   -4.6731
   -28.000  -12.9213   -0.6176   -0.4870   -4.7863
   -27.000  -12.9840   -0.7353   -0.5940   -4.9216
   -26.000  -13.0655   -0.8750   -0.7223   -5.0798
   -25.000  -13.1665   -1.0376   -0.8728   -5.2623
   -24.000  -13.2875   -1.2243   -1.0466   -5.4702
   -23.000  -13.4293   -1.4364   -1.2449   -5.7051
   -22.000  -13.5926   -1.6754   -1.4690   -5.9687
   -21.000  -13.7783   -1.9431   -1.7205   -6.2631
   -20.000  -13.9872   -2.2414   -2.0010   -6.5907
   -19.000  -14.2204   -2.5726   -2.3127   -6.9544
   -18.000  -14.4790   -2.9396   -2.6580   -7.3574
   -17.000  -14.7641   -3.3455   -3.0396   -7.8038
   -16.000  -15.0771   -3.7943   -3.4608   -8.2986
   -15.000  -15.4193   -4.2905   -3.9254   -8.8479
   -14.000  -15.7922   -4.8399   -4.4381   -9.4590
   -13.000  -16.1973   -5.4491   -5.0043  -10.1416
   -12.000  -16.6358   -6.1269   -5.6306  -10.9078
   -11.000  -17.1091   -6.8839   -6.3250  -11.7738
   -10.000  -17.6179   -7.7334   -7.0970  -12.7615
    -9.000  -18.1622   -8.6929   -7.9582  -13.9011
    -8.000  -18.7408   -9.7845   -8.9219  -15.2366
    -7.000  -19.3501  -11.0359  -10.0027  -16.8340
    -6.000  -19.9830  -12.4801  -11.2133  -18.7977
    -5.000  -20.6269  -14.1463  -12.5554  -21.2967
    -4.000  -21.2614  -16.0211  -13.9946  -24.5673
    -3.000  -21.8558  -17.9100  -15.4006  -28.3231
    -2.000  -22.3687  -19.1479  -16.4606  -28.5722
    -1.000  -22.7509  -18.8501  -16.7332  -24.8617
     0.000  -22.9558  -17.2601  -16.0638  -21.4915
     1.000  -22.9545  -15.3134  -14.7906  -18.9106
     2.000  -22.7472  -13.4841  -13.3304  -16.8842
     3.000  -22.3635  -11.8783  -11.9098  -15.2361
     4.000  -21.8500  -10.4863  -10.6083  -13.8575
     5.000  -21.2558   -9.2758   -9.4401  -12.6798
     6.000  -20.6223   -8.2152   -8.3971  -11.6577
     7.000  -19.9799   -7.2788   -7.4653  -10.7598
     8.000  -19.3488   -6.4462   -6.6304   -9.9638
     9.000  -18.7415   -5.7017   -5.8798   -9.2533
    10.000  -18.1649   -5.0328   -5.2029   -8.6156
    11.000  -17.6227   -4.4297   -4.5909   -8.0413
    12.000  -17.1160   -3.8846   -4.0365   -7.5225
    13.000  -16.6447   -3.3912   -3.5336   -7.0534
    14.000  -16.2082   -2.9441   -3.0772   -6.6288
    15.000  -15.8052   -2.5391   -2.6631   -6.2448
    16.000  -15.4342   -2.1726   -2.2878   -5.8980
    17.000  -15.0939   -1.8417   -1.9482   -5.5857
    18.000  -14.7827   -1.5438   -1.6418   -5.3053
    19.000  -14.4994   -1.2767   -1.3665   -5.0550
    20.000  -14.2426   -1.0386   -1.1203   -4.8331
    21.000  -14.0111   -0.8280   -0.9017   -4.6381
    22.000  -13.8038   -0.6435   -0.7093   -4.4688
    23.000  -13.6197   -0.4840   -0.5419   -4.3242
    24.000  -13.4579   -0.3484   -0.3985   -4.2033
    25.000  -13.3176   -0.2360   -0.2782   -4.1056
    26.000  -13.1980   -0.1460   -0.1801   -4.0302
    27.000  -13.0984   -0.0779   -0.1038   -3.9769
    28.000  -13.0181   -0.0311   -0.0487   -3.9451
    29.000  -12.9566   -0.0052   -0.0142   -3.9345
    30.000  -12.9135    0.0000    0.0000   -3.9450
    31.000  -12.8881   -0.0151   -0.0058   -3.9763
    32.000  -12.8801   -0.0505   -0.0314   -4.0286
    33.000  -12.8891   -0.1060   -0.0767   -4.1017
    34.000  -12.9147   -0.1815   -0.1414   -4.1958
    35.000  -12.9567   -0.2773   -0.2257   -4.3112
    36.000  -13.0146   -0.3933   -0.3295   -4.4480
    37.000  -13.0883   -0.5299   -0.4530   -4.6067
    38.000  -13.1775   -0.6872   -0.5962   -4.7878
    39.000  -13.2819   -0.8657   -0.7595   -4.9919
    40.000  -13.4014   -1.0657   -0.9431   -5.2195
    41.000  -13.5358   -1.2880   -1.1475   -5.4717
    42.000  -13.6848   -1.5330   -1.3731   -5.7494
    43.000  -13.8484   -1.8017   -1.6205   -6.0538
    44.000  -14.0263   -2.0948   -1.8903   -6.3862
    45.000  -14.2185   -2.4136   -2.1834   -6.7482
    46.000  -14.4248   -2.7593   -2.5007   -7.1417
    47.000  -14.6451   -3.1334   -2.8433   -7.5690
    48.000  -14.8792   -3.5375   -3.2124   -8.0325
    49.000  -15.1271   -3.9738   -3.6096   -8.5354
    50.000  -15.3887   -4.4446   -4.0365   -9.0812
    51.000  -15.6640   -4.9528   -4.4952   -9.6743
    52.000  -15.9527   -5.5017   -4.9881  -10.3199
    53.000  -16.2549   -6.0953   -5.5181  -11.0241
    54.000  -16.5705   -6.7387   -6.0885  -11.7945
    55.000  -16.8995   -7.4376   -6.7033  -12.6401
    56.000  -17.2419   -8.1995   -7.3676  -13.5717
    57.000  -17.5975   -9.0333   -8.0875  -14.6020
    58.000  -17.9665   -9.9505   -8.8704  -15.7449
    59.000  -18.3489  -10.9655   -9.7258  -17.0132
    60.000  -18.7447  -12.0965  -10.6660  -18.4110
    61.000  -19.1541  -13.3668  -11.7066  -19.9133
    62.000  -19.5771  -14.8043  -12.8686  -21.4163
    63.000  -20.0141  -16.4386  -14.1804  -22.6554
    64.000  -20.4652  -18.2834  -15.6805  -23.2078
    65.000  -20.9308  -20.2705  -17.4223  -22.8287
    66.000  -21.4114  -22.0604  -19.4738  -21.7628
    67.000  -21.9076  -22.8561  -21.8920  -20.4328
    68.000  -22.4200  -22.1392  -24.5450  -19.1038
    69.000  -22.9497  -20.5358  -26.4329  -17.8795
    70.000  -23.4977  -18.7994  -25.8462  -16.7853
    71.000  -24.0654  -17.2226  -23.6253  -15.8170
    72.000  -24.6547  -15.8573  -21.3531  -14.9621
    73.000  -25.2676  -14.6862  -19.4359  -14.2068
    74.000  -25.9070  -13.6795  -17.8603  -13.5386
    75.000  -26.5761  -12.8099  -16.5564  -12.9468
    76.000  -27.2791  -12.0550  -15.4637  -12.4226
    77.000  -28.0213  -11.3973  -14.5376  -11.9588
    78.000  -28.8093  -10.8229  -13.7456  -11.5493
    79.000  -29.6518  -10.3209  -13.0639  -11.1894
    80.000  -30.0000   -9.8829  -12.4747  -10.8750
    81.000  -30.0000   -9.5020  -11.9647  -10.6029
    82.000  -30.0000   -9.1727  -11.5235  -10.3706
    83.000  -30.0000   -8.8906  -11.1429  -10.1758
    84.000  -30.0000   -8.6523  -10.8167  -10.0170
    85.000  -30.0000   -8.4548  -10.5396   -9.8930
    86.000  -30.0000   -8.2960  -10.3077   -9.8028
    87.000  -30.0000   -8.1742  -10.1176   -9.7460
    88.000  -30.0000   -8.0881   -9.9668   -9.7224
    89.000  -30.0000   -8.0368   -9.8533   -9.7320
    90.000  -30.0000   -8.0197   -9.7754   -9.7754




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -7.9672   -9.7541   -9.7541
   -89.000  -30.0000   -7.9731   -9.7287   -9.7911
   -88.000  -30.0000   -7.9907   -9.7144   -9.8401
   -87.000  -30.0000   -8.0196   -9.7103   -9.9013
   -86.000  -30.0000   -8.0592   -9.7153   -9.9745
   -85.000  -30.0000   -8.1088   -9.7281  -10.0595
   -84.000  -30.0000   -8.1671   -9.7469  -10.1556
   -83.000  -30.0000   -8.2326   -9.7698  -10.2621
   -82.000  -30.0000   -8.3035   -9.7943  -10.3778
   -81.000  -30.0000   -8.3775   -9.8177  -10.5012
   -80.000  -30.0000   -8.4521   -9.8367  -10.6304
   -79.000  -30.0000   -8.5242   -9.8480  -10.7631
   -78.000  -29.3218   -8.5902   -9.8478  -10.8965
   -77.000  -28.5254   -8.6462   -9.8322  -11.0273
   -76.000  -27.7741   -8.6882   -9.7972  -11.1516
   -75.000  -27.0610   -8.7116   -9.7391  -11.2653
   -74.000  -26.3810   -8.7124   -9.6547  -11.3636
   -73.000  -25.7300   -8.6863   -9.5411  -11.4418
   -72.000  -25.1045   -8.6301   -9.3967  -11.4949
   -71.000  -24.5020   -8.5410   -9.2206  -11.5184
   -70.000  -23.9202   -8.4176   -9.0130  -11.5084
   -69.000  -23.3576   -8.2594   -8.7752  -11.4621
   -68.000  -22.8128   -8.0673   -8.5095  -11.3776
   -67.000  -22.2846   -7.8433   -8.2189  -11.2548
   -66.000  -21.7723   -7.5904   -7.9068  -11.0947
   -65.000  -21.2752   -7.3122   -7.5771  -10.8999
   -64.000  -20.7927   -7.0129   -7.2337  -10.6739
   -63.000  -20.3244   -6.6969   -6.8803  -10.4210
   -62.000  -19.8701   -6.3683   -6.5207  -10.1460
   -61.000  -19.4296   -6.0313   -6.1580   -9.8539
   -60.000  -19.0026   -5.6896   -5.7952   -9.5492
   -59.000  -18.5892   -5.3465   -5.4348   -9.2366
   -58.000  -18.1891   -5.0050   -5.0792   -8.9199
   -57.000  -17.8025   -4.6675   -4.7302   -8.6028
   -56.000  -17.4293   -4.3362   -4.3893   -8.2882
   -55.000  -17.0694   -4.0129   -4.0579   -7.9788
   -54.000  -16.7230   -3.6990   -3.7370   -7.6767
   -53.000  -16.3901   -3.3957   -3.4277   -7.3836
   -52.000  -16.0707   -3.1040   -3.1305   -7.1010
   -51.000  -15.7650   -2.8248   -2.8462   -6.8300
   -50.000  -15.4729   -2.5586   -2.5751   -6.5717
   -49.000  -15.1945   -2.3060   -2.3177   -6.3267
   -48.000  -14.9300   -2.0674   -2.0744   -6.0956
   -47.000  -14.6794   -1.8432   -1.8453   -5.8790
   -46.000  -14.4427   -1.6336   -1.6308   -5.6772
   -45.000  -14.2202   -1.4389   -1.4310   -5.4905
   -44.000  -14.0119   -1.2593   -1.2461   -5.3192
   -43.000  -13.8180   -1.0949   -1.0763   -5.1636
   -42.000  -13.6385   -0.9461   -0.9217   -5.0238
   -41.000  -13.4735   -0.8129   -0.7826   -4.9001
   -40.000  -13.3233   -0.6956   -0.6591   -4.7927
   -39.000  -13.1880   -0.5942   -0.5513   -4.7018
   -38.000  -13.0677   -0.5092   -0.4595   -4.6275
   -37.000  -12.9627   -0.4405   -0.3839   -4.5702
   -36.000  -12.8731   -0.3886   -0.3247   -4.5301
   -35.000  -12.7992   -0.3537   -0.2822   -4.5075
   -34.000  -12.7412   -0.3361   -0.2568   -4.5028
   -33.000  -12.6993   -0.3362   -0.2487   -4.5164
   -32.000  -12.6739   -0.3544   -0.2583   -4.5486
   -31.000  -12.6653   -0.3911   -0.2861   -4.6001
   -30.000  -12.6738   -0.4469   -0.3326   -4.6713
   -29.000  -12.6999   -0.5224   -0.3982   -4.7630
   -28.000  -12.7439   -0.6182   -0.4838   -4.8758
   -27.000  -12.8063   -0.7351   -0.5898   -5.0108
   -26.000  -12.8877   -0.8739   -0.7172   -5.1688
   -25.000  -12.9885   -1.0358   -0.8668   -5.3510
   -24.000  -13.1095   -1.2217   -1.0397   -5.5587
   -23.000  -13.2513   -1.4330   -1.2370   -5.7934
   -22.000  -13.4148   -1.6712   -1.4601   -6.0568
   -21.000  -13.6006   -1.9380   -1.7105   -6.3511
   -20.000  -13.8099   -2.2354   -1.9900   -6.6786
   -19.000  -14.0435   -2.5657   -2.3006   -7.0421
   -18.000  -14.3027   -2.9317   -2.6447   -7.4450
   -17.000  -14.5886   -3.3365   -3.0251   -7.8914
   -16.000  -14.9026   -3.7841   -3.4449   -8.3863
   -15.000  -15.2461   -4.2791   -3.9081   -8.9355
   -14.000  -15.6205   -4.8270   -4.4191   -9.5467
   -13.000  -16.0275   -5.4346   -4.9835  -10.2293
   -12.000  -16.4684   -6.1105   -5.6078  -10.9957
   -11.000  -16.9446   -6.8653   -6.2999  -11.8619
   -10.000  -17.4570   -7.7122   -7.0693  -12.8496
    -9.000  -18.0058   -8.6684   -7.9274  -13.9893
    -8.000  -18.5899   -9.7558   -8.8875  -15.3247
    -7.000  -19.2060  -11.0018   -9.9641  -16.9214
    -6.000  -19.8473  -12.4388  -11.1699  -18.8830
    -5.000  -20.5013  -14.0952  -12.5070  -21.3751
    -4.000  -21.1476  -15.9575  -13.9421  -24.6209
    -3.000  -21.7553  -17.8351  -15.3488  -28.2881
    -2.000  -22.2818  -19.0792  -16.4205  -28.4760
    -1.000  -22.6759  -18.8143  -16.7177  -24.8425
     0.000  -22.8889  -17.2544  -16.0732  -21.5146
     1.000  -22.8899  -15.3215  -14.8138  -18.9530
     2.000  -22.6788  -13.4967  -13.3579  -16.9367
     3.000  -22.2865  -11.8915  -11.9369  -15.2945
     4.000  -21.7618  -10.4990  -10.6332  -13.9198
     5.000  -21.1557   -9.2874   -9.4625  -12.7448
     6.000  -20.5108   -8.2256   -8.4171  -11.7245
     7.000  -19.8582   -7.2881   -7.4829  -10.8281
     8.000  -19.2184   -6.4544   -6.6460  -10.0332
     9.000  -18.6037   -5.7089   -5.8936   -9.3235
    10.000  -18.0209   -5.0392   -5.2151   -8.6866
    11.000  -17.4734   -4.4353   -4.6017   -8.1128
    12.000  -16.9624   -3.8895   -4.0460   -7.5946
    13.000  -16.4875   -3.3954   -3.5420   -7.1259
    14.000  -16.0479   -2.9478   -3.0847   -6.7017
    15.000  -15.6423   -2.5423   -2.6697   -6.3181
    16.000  -15.2691   -2.1754   -2.2935   -5.9716
    17.000  -14.9270   -1.8440   -1.9532   -5.6596
    18.000  -14.6142   -1.5457   -1.6462   -5.3795
    19.000  -14.3295   -1.2783   -1.3703   -5.1295
    20.000  -14.0716   -1.0399   -1.1236   -4.9079
    21.000  -13.8391   -0.8290   -0.9045   -4.7132
    22.000  -13.6310   -0.6443   -0.7116   -4.5442
    23.000  -13.4462   -0.4845   -0.5438   -4.3999
    24.000  -13.2839   -0.3488   -0.4000   -4.2794
    25.000  -13.1431   -0.2363   -0.2793   -4.1820
    26.000  -13.0231   -0.1462   -0.1810   -4.1071
    27.000  -12.9232   -0.0780   -0.1045   -4.0542
    28.000  -12.8427   -0.0311   -0.0490   -4.0228
    29.000  -12.7811   -0.0052   -0.0144   -4.0128
    30.000  -12.7378    0.0000    0.0000   -4.0238
    31.000  -12.7124   -0.0152   -0.0057   -4.0558
    32.000  -12.7045   -0.0506   -0.0312   -4.1087
    33.000  -12.7136   -0.1062   -0.0763   -4.1825
    34.000  -12.7394   -0.1820   -0.1410   -4.2775
    35.000  -12.7815   -0.2779   -0.2252   -4.3937
    36.000  -12.8397   -0.3942   -0.3290   -4.5315
    37.000  -12.9137   -0.5310   -0.4524   -4.6913
    38.000  -13.0033   -0.6887   -0.5957   -4.8735
    39.000  -13.1081   -0.8675   -0.7591   -5.0789
    40.000  -13.2281   -1.0680   -0.9428   -5.3080
    41.000  -13.3629   -1.2908   -1.1473   -5.5618
    42.000  -13.5125   -1.5364   -1.3730   -5.8413
    43.000  -13.6767   -1.8057   -1.6205   -6.1477
    44.000  -13.8553   -2.0996   -1.8906   -6.4823
    45.000  -14.0482   -2.4193   -2.1840   -6.8469
    46.000  -14.2552   -2.7659   -2.5015   -7.2432
    47.000  -14.4763   -3.1410   -2.8444   -7.6737
    48.000  -14.7113   -3.5464   -3.2139   -8.1409
    49.000  -14.9602   -3.9840   -3.6115   -8.6480
    50.000  -15.2228   -4.4564   -4.0389   -9.1988
    51.000  -15.4990   -4.9664   -4.4982   -9.7976
    52.000  -15.7889   -5.5174   -4.9917  -10.4498
    53.000  -16.0923   -6.1135   -5.5223  -11.1619
    54.000  -16.4091   -6.7597   -6.0935  -11.9416
    55.000  -16.7394   -7.4620   -6.7093  -12.7985
    56.000  -17.0831   -8.2279   -7.3747  -13.7439
    57.000  -17.4401   -9.0666   -8.0958  -14.7912
    58.000  -17.8106   -9.9898   -8.8802  -15.9551
    59.000  -18.1945  -11.0121   -9.7375  -17.2492
    60.000  -18.5919  -12.1526  -10.6799  -18.6776
    61.000  -19.0029  -13.4350  -11.7234  -20.2120
    62.000  -19.4277  -14.8886  -12.8890  -21.7353
    63.000  -19.8664  -16.5442  -14.2056  -22.9512
    64.000  -20.3193  -18.4162  -15.7123  -23.4092
    65.000  -20.7868  -20.4317  -17.4636  -22.9033
    66.000  -21.2692  -22.2250  -19.5293  -21.7454
    67.000  -21.7673  -22.9541  -21.9691  -20.3709
    68.000  -22.2817  -22.1360  -24.6489  -19.0262
    69.000  -22.8133  -20.4735  -26.5318  -17.7998
    70.000  -23.3632  -18.7167  -25.8777  -16.7089
    71.000  -23.9329  -17.1364  -23.6115  -15.7460
    72.000  -24.5242  -15.7733  -21.3255  -14.8968
    73.000  -25.1390  -14.6060  -19.4057  -14.1471
    74.000  -25.7803  -13.6033  -17.8308  -13.4840
    75.000  -26.4512  -12.7375  -16.5283  -12.8968
    76.000  -27.1560  -11.9859  -15.4372  -12.3767
    77.000  -27.8999  -11.3310  -14.5125  -11.9164
    78.000  -28.6896  -10.7591  -13.7216  -11.5102
    79.000  -29.5337  -10.2593  -13.0409  -11.1531
    80.000  -30.0000   -9.8231  -12.4525  -10.8411
    81.000  -30.0000   -9.4437  -11.9432  -10.5713
    82.000  -30.0000   -9.1157  -11.5024  -10.3408
    83.000  -30.0000   -8.8348  -11.1223  -10.1477
    84.000  -30.0000   -8.5973  -10.7962   -9.9904
    85.000  -30.0000   -8.4006  -10.5193   -9.8676
    86.000  -30.0000   -8.2425  -10.2874   -9.7786
    87.000  -30.0000   -8.1211  -10.0972   -9.7227
    88.000  -30.0000   -8.0353   -9.9463   -9.6999
    89.000  -30.0000   -7.9842   -9.8324   -9.7102
    90.000  -30.0000   -7.9672   -9.7541   -9.7541




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -7.9153   -9.7345   -9.7345
   -89.000  -30.0000   -7.9213   -9.7093   -9.7717
   -88.000  -30.0000   -7.9392   -9.6952   -9.8210
   -87.000  -30.0000   -7.9687   -9.6917   -9.8828
   -86.000  -30.0000   -8.0091   -9.6974   -9.9568
   -85.000  -30.0000   -8.0597   -9.7112  -10.0428
   -84.000  -30.0000   -8.1193   -9.7314  -10.1403
   -83.000  -30.0000   -8.1865   -9.7558  -10.2485
   -82.000  -30.0000   -8.2594   -9.7822  -10.3662
   -81.000  -30.0000   -8.3358   -9.8077  -10.4920
   -80.000  -30.0000   -8.4132   -9.8293  -10.6242
   -79.000  -30.0000   -8.4886   -9.8435  -10.7603
   -78.000  -29.2221   -8.5583   -9.8465  -10.8978
   -77.000  -28.4237   -8.6185   -9.8344  -11.0333
   -76.000  -27.6701   -8.6651   -9.8031  -11.1630
   -75.000  -26.9548   -8.6936   -9.7490  -11.2829
   -74.000  -26.2725   -8.6998   -9.6685  -11.3881
   -73.000  -25.6191   -8.6794   -9.5589  -11.4738
   -72.000  -24.9911   -8.6289   -9.4183  -11.5350
   -71.000  -24.3860   -8.5456   -9.2457  -11.5671
   -70.000  -23.8018   -8.4276   -9.0412  -11.5660
   -69.000  -23.2366   -8.2745   -8.8062  -11.5284
   -68.000  -22.6892   -8.0870   -8.5427  -11.4525
   -67.000  -22.1585   -7.8670   -8.2537  -11.3377
   -66.000  -21.6436   -7.6174   -7.9428  -11.1850
   -65.000  -21.1439   -7.3419   -7.6138  -10.9966
   -64.000  -20.6589   -7.0446   -7.2706  -10.7761
   -63.000  -20.1883   -6.7298   -6.9171  -10.5277
   -62.000  -19.7316   -6.4020   -6.5570  -10.2562
   -61.000  -19.2887   -6.0653   -6.1935   -9.9665
   -60.000  -18.8595   -5.7234   -5.8298   -9.6637
   -59.000  -18.4439   -5.3799   -5.4683   -9.3521
   -58.000  -18.0417   -5.0376   -5.1114   -9.0359
   -57.000  -17.6530   -4.6992   -4.7610   -8.7187
   -56.000  -17.2778   -4.3668   -4.4187   -8.4038
   -55.000  -16.9161   -4.0422   -4.0858   -8.0938
   -54.000  -16.5679   -3.7270   -3.7636   -7.7908
   -53.000  -16.2332   -3.4224   -3.4527   -7.4967
   -52.000  -15.9122   -3.1294   -3.1541   -7.2131
   -51.000  -15.6048   -2.8489   -2.8683   -6.9410
   -50.000  -15.3111   -2.5813   -2.5958   -6.6815
   -49.000  -15.0313   -2.3274   -2.3371   -6.4353
   -48.000  -14.7654   -2.0876   -2.0924   -6.2031
   -47.000  -14.5134   -1.8621   -1.8620   -5.9853
   -46.000  -14.2755   -1.6512   -1.6462   -5.7824
   -45.000  -14.0518   -1.4553   -1.4451   -5.5947
   -44.000  -13.8424   -1.2746   -1.2590   -5.4224
   -43.000  -13.6473   -1.1091   -1.0880   -5.2658
   -42.000  -13.4668   -0.9592   -0.9324   -5.1252
   -41.000  -13.3009   -0.8250   -0.7921   -5.0006
   -40.000  -13.1497   -0.7066   -0.6675   -4.8924
   -39.000  -13.0136   -0.6043   -0.5587   -4.8007
   -38.000  -12.8925   -0.5183   -0.4658   -4.7257
   -37.000  -12.7867   -0.4487   -0.3892   -4.6678
   -36.000  -12.6964   -0.3959   -0.3291   -4.6271
   -35.000  -12.6218   -0.3602   -0.2856   -4.6039
   -34.000  -12.5632   -0.3417   -0.2592   -4.5987
   -33.000  -12.5207   -0.3410   -0.2502   -4.6117
   -32.000  -12.4948   -0.3583   -0.2589   -4.6435
   -31.000  -12.4858   -0.3943   -0.2858   -4.6945
   -30.000  -12.4939   -0.4493   -0.3313   -4.7653
   -29.000  -12.5196   -0.5240   -0.3961   -4.8567
   -28.000  -12.5632   -0.6190   -0.4807   -4.9692
   -27.000  -12.6254   -0.7351   -0.5858   -5.1038
   -26.000  -12.7066   -0.8732   -0.7123   -5.2616
   -25.000  -12.8073   -1.0342   -0.8610   -5.4435
   -24.000  -12.9283   -1.2194   -1.0330   -5.6510
   -23.000  -13.0701   -1.4299   -1.2293   -5.8855
   -22.000  -13.2337   -1.6672   -1.4514   -6.1488
   -21.000  -13.4198   -1.9331   -1.7008   -6.4429
   -20.000  -13.6293   -2.2296   -1.9793   -6.7702
   -19.000  -13.8634   -2.5590   -2.2888   -7.1337
   -18.000  -14.1232   -2.9240   -2.6317   -7.5366
   -17.000  -14.4099   -3.3278   -3.0108   -7.9829
   -16.000  -14.7249   -3.7742   -3.4293   -8.4777
   -15.000  -15.0696   -4.2678   -3.8910   -9.0270
   -14.000  -15.4455   -4.8143   -4.4004   -9.6383
   -13.000  -15.8544   -5.4203   -4.9631  -10.3210
   -12.000  -16.2976   -6.0944   -5.5854  -11.0875
   -11.000  -16.7767   -6.8469   -6.2752  -11.9538
   -10.000  -17.2927   -7.6912   -7.0420  -12.9418
    -9.000  -17.8460   -8.6442   -7.8971  -14.0816
    -8.000  -18.4357   -9.7275   -8.8537  -15.4169
    -7.000  -19.0587  -10.9681   -9.9262  -17.0130
    -6.000  -19.7084  -12.3980  -11.1274  -18.9724
    -5.000  -20.3727  -14.0448  -12.4596  -21.4574
    -4.000  -21.0313  -15.8949  -13.8909  -24.6781
    -3.000  -21.6526  -17.7618  -15.2984  -28.2568
